Time,Distance,GPS_Speed
46.800,2.110,132.929001
46.900,2.113,129.803009
47.000,2.117,126.703003
47.100,2.120,123.603004
47.200,2.124,120.590004
47.300,2.127,117.677002
47.400,2.130,114.777000
47.500,2.133,112.051003
47.600,2.136,109.525002
47.700,2.139,107.373001
47.800,2.142,105.447006
47.900,2.145,103.895004
48.000,2.148,102.569000
48.100,2.151,101.268997
48.200,2.154,100.317001
48.300,2.156,99.242996
48.400,2.159,98.326004
48.500,2.162,97.512001
48.600,2.164,96.625999
48.700,2.167,95.898003
48.800,2.170,95.284004
48.900,2.172,94.683998
49.000,2.175,94.256004
49.100,2.178,93.856003
49.200,2.180,93.627998
49.300,2.183,93.514000
49.400,2.185,93.542999
49.500,2.188,93.593002
49.600,2.191,93.686005
49.700,2.193,93.786003
49.800,2.196,94.057999
49.900,2.198,94.358002
50.000,2.201,94.830002
50.100,2.204,95.244003
50.200,2.206,95.816002
50.300,2.209,96.330002
50.400,2.212,96.910004
50.500,2.214,97.425003
50.600,2.217,97.840004
50.700,2.220,98.155006
50.800,2.223,98.455002
50.900,2.225,98.670006
51.000,2.228,98.955002
51.100,2.231,99.255005
51.200,2.234,99.555000
51.300,2.236,99.855003
51.400,2.239,100.155006
51.500,2.242,100.455002
51.600,2.245,100.840004
51.700,2.247,101.070000
51.800,2.250,101.440002
51.900,2.253,101.840004
52.000,2.256,102.240005
52.100,2.259,102.810005
52.200,2.262,103.410004
52.300,2.265,104.095001
52.400,2.268,104.879997
52.500,2.270,105.756004
52.600,2.273,106.656006
52.700,2.276,107.639999
52.800,2.279,108.639999
52.900,2.282,109.639999
53.000,2.286,110.723999
53.100,2.289,111.907997
53.200,2.292,113.024002
53.300,2.295,114.124001
53.400,2.298,115.223999
53.500,2.301,116.323997
53.600,2.305,117.423996
53.700,2.308,118.439995
53.800,2.311,119.439995
53.900,2.315,120.356003
54.000,2.318,121.339996
54.100,2.321,122.256004
54.200,2.325,123.156006
54.300,2.328,124.056007
54.400,2.332,125.040001
54.500,2.335,126.040001
54.600,2.339,127.195999
54.700,2.342,128.313004
54.800,2.346,129.496002
54.900,2.349,130.696014
55.000,2.353,131.979004
55.100,2.357,133.196014
55.200,2.361,134.230011
55.300,2.364,135.396011
55.400,2.368,136.513000
55.500,2.372,137.696014
55.600,2.376,138.896011
55.700,2.380,140.096008
55.800,2.384,141.379013
55.900,2.388,142.679016
56.000,2.392,143.979004
56.100,2.396,145.196014
56.200,2.400,146.396011
56.300,2.404,147.596008
56.400,2.408,148.796005
56.500,2.412,149.996002
56.600,2.416,151.184006
56.700,2.420,152.630005
56.800,2.425,153.802002
56.900,2.429,154.902008
57.000,2.433,155.920013
57.100,2.438,156.920013
57.200,2.442,157.920013
57.300,2.447,158.756012
57.400,2.451,159.638000
57.500,2.455,160.373993
57.600,2.460,161.074005
57.700,2.464,161.774002
57.800,2.469,162.310013
57.900,2.473,162.810013
58.000,2.478,163.310013
58.100,2.483,163.810013
58.200,2.487,164.227997
58.300,2.492,164.792007
58.400,2.496,165.310013
58.500,2.501,165.973999
58.600,2.506,167.001999
58.700,2.510,168.738998
58.800,2.515,169.828995
58.900,2.520,170.729004
59.000,2.524,171.548004
59.100,2.529,172.429001
59.200,2.534,173.328995
59.300,2.539,174.147995
59.400,2.544,174.705002
59.500,2.549,175.286011
59.600,2.553,176.372009
59.700,2.558,178.300995
59.800,2.563,179.186005
59.900,2.568,179.623993
60.000,2.573,180.186005
60.100,2.578,181.028992
60.200,2.583,181.929001
60.300,2.588,180.966003
60.400,2.593,178.999008
60.500,2.598,176.575012
60.600,2.603,173.589005
60.700,2.608,168.680008
60.800,2.612,164.880005
60.900,2.617,161.960007
61.000,2.621,159.000015
61.100,2.626,155.520004
61.200,2.630,151.520004
61.300,2.634,147.740005
61.400,2.638,144.040009
61.500,2.642,140.259995
61.600,2.646,136.620010
61.700,2.649,132.860001
61.800,2.653,129.380005
61.900,2.656,126.059998
62.000,2.660,122.840004
62.100,2.663,119.800003
62.200,2.666,117.040001
62.300,2.670,114.340004
62.400,2.673,111.880005
62.500,2.676,109.559998
62.600,2.679,107.260002
62.700,2.682,105.200005
62.800,2.684,103.220001
62.900,2.687,101.457001
63.000,2.690,99.835999
63.100,2.693,98.236000
63.200,2.695,96.873001
63.300,2.698,95.415001
63.400,2.701,93.994003
63.500,2.703,92.673004
63.600,2.706,91.452003
63.700,2.708,90.331001
63.800,2.711,89.389000
63.900,2.713,88.568001
64.000,2.716,87.926003
64.100,2.718,87.405006
64.200,2.721,86.905006
64.300,2.723,86.918495
64.400,2.725,87.068497
64.500,2.728,87.416000
64.600,2.730,88.053001
