Time,Distance,GPS_Speed
55.300,2.268,101.082001
55.400,2.271,101.682007
55.500,2.274,102.282005
55.600,2.277,102.882004
55.700,2.280,103.482002
55.800,2.282,104.082001
55.900,2.285,104.682007
56.000,2.288,105.282005
56.100,2.291,105.979004
56.200,2.294,106.776001
56.300,2.297,107.479004
56.400,2.300,108.276001
56.500,2.303,109.075996
56.600,2.306,109.778999
56.700,2.309,110.575996
56.800,2.312,111.375999
56.900,2.316,112.078995
57.000,2.319,112.875999
57.100,2.322,113.676003
57.200,2.325,114.475998
57.300,2.328,115.179001
57.400,2.331,115.975998
57.500,2.335,116.873001
57.600,2.338,117.676003
57.700,2.341,118.572998
57.800,2.345,119.278999
57.900,2.348,120.173004
58.000,2.351,121.072998
58.100,2.355,121.973000
58.200,2.358,122.970001
58.300,2.362,123.873001
58.400,2.365,124.870003
58.500,2.369,125.870003
58.600,2.372,126.870003
58.700,2.376,127.870003
58.800,2.379,128.870010
58.900,2.383,129.870010
59.000,2.386,130.870010
59.100,2.390,131.966995
59.200,2.394,132.970001
59.300,2.397,133.970001
59.400,2.401,134.970001
59.500,2.405,136.067001
59.600,2.409,137.070007
59.700,2.413,137.973007
59.800,2.417,138.970001
59.900,2.420,139.679001
60.000,2.424,140.184998
60.100,2.428,140.490997
60.200,2.432,140.597000
60.300,2.436,140.309006
60.400,2.440,140.106003
60.500,2.444,139.906006
60.600,2.448,139.511993
60.700,2.452,139.597000
60.800,2.455,139.697006
60.900,2.459,139.796997
61.000,2.463,140.091003
61.100,2.467,140.585007
61.200,2.471,140.988007
61.300,2.475,141.485001
61.400,2.479,142.082001
61.500,2.483,142.681992
61.600,2.487,143.379013
61.700,2.491,144.079010
61.800,2.495,144.779007
61.900,2.499,145.479004
62.000,2.503,146.179001
62.100,2.507,146.879013
62.200,2.511,147.579010
62.300,2.515,148.279007
62.400,2.519,148.979004
62.500,2.524,149.776001
62.600,2.528,150.576004
62.700,2.532,151.279007
62.800,2.536,152.076004
62.900,2.540,152.779007
63.000,2.545,153.479004
63.100,2.549,154.179001
63.200,2.553,154.394012
63.300,2.558,154.594009
63.400,2.562,154.503006
63.500,2.566,154.403015
63.600,2.570,154.011993
63.700,2.575,153.320999
63.800,2.579,152.427002
63.900,2.583,151.430008
64.000,2.587,150.333008
64.100,2.591,149.039001
64.200,2.596,147.641998
64.300,2.600,146.048004
64.400,2.604,144.448013
64.500,2.608,142.945007
64.600,2.611,141.348007
64.700,2.615,139.845001
64.800,2.619,138.345001
64.900,2.623,136.845001
65.000,2.627,135.345001
65.100,2.630,133.845001
65.200,2.634,132.248001
65.300,2.638,130.550995
65.400,2.641,128.948013
65.500,2.645,127.153999
65.600,2.648,125.451004
65.700,2.652,123.556999
65.800,2.655,121.656998
65.900,2.659,119.659996
66.000,2.662,117.466003
66.100,2.665,115.168999
66.200,2.668,112.966003
66.300,2.671,110.668999
66.400,2.674,108.563004
66.500,2.677,106.559998
66.600,2.680,104.559998
66.700,2.683,102.754005
66.800,2.686,101.147995
66.900,2.688,99.547997
67.000,2.691,98.044998
67.100,2.694,96.836006
67.200,2.697,95.442001
67.300,2.699,94.333000
67.400,2.702,93.233002
67.500,2.704,92.132996
67.600,2.707,91.227005
67.700,2.709,90.327003
67.800,2.712,89.621002
67.900,2.714,88.921005
68.000,2.717,88.221008
68.100,2.719,87.617996
68.200,2.722,87.017998
68.300,2.724,86.417999
68.400,2.726,85.915001
68.500,2.729,85.512001
68.600,2.731,85.209007
68.700,2.734,85.102997
68.800,2.736,85.197006
68.900,2.738,85.297005
69.000,2.741,85.590996
69.100,2.743,85.794006
69.200,2.745,86.188004
69.300,2.748,86.685005
69.400,2.750,87.185005
69.500,2.753,87.685005
69.600,2.755,88.282005
69.700,2.758,88.688004
69.800,2.760,89.185005
69.900,2.763,89.587997
70.000,2.765,90.084999
70.100,2.768,90.487999
70.200,2.770,90.888000
70.300,2.773,91.288002
70.400,2.775,91.785004
70.500,2.778,92.188004
70.600,2.780,92.782005
70.700,2.783,93.382004
70.800,2.786,93.982002
70.900,2.788,94.679001
71.000,2.791,95.378998
71.100,2.793,96.078995
71.200,2.796,96.875999
71.300,2.799,97.578995
71.400,2.802,98.278999
71.500,2.804,99.173004
71.600,2.807,99.975998
71.700,2.810,100.873001
71.800,2.813,101.773003
71.900,2.816,102.673004
72.000,2.819,103.572998
72.100,2.821,104.375999
72.200,2.824,105.273003
72.300,2.827,106.173004
72.400,2.830,107.072998
72.500,2.833,107.875999
72.600,2.836,108.773003
72.700,2.839,109.673004
72.800,2.842,110.475998
72.900,2.845,111.276001
73.000,2.849,112.075996
73.100,2.852,112.973000
73.200,2.855,113.776001
73.300,2.858,114.575996
73.400,2.861,115.473000
73.500,2.865,116.276001
73.600,2.868,117.075996
73.700,2.871,117.875999
73.800,2.874,118.773003
73.900,2.878,119.479004
74.000,2.881,120.276001
74.100,2.884,121.075996
74.200,2.888,121.778999
74.300,2.891,122.479004
74.400,2.895,123.082001
74.500,2.898,123.682007
74.600,2.901,124.185005
74.700,2.905,124.587997
74.800,2.908,124.987999
74.900,2.912,125.194008
75.000,2.915,125.394005
75.100,2.919,125.594002
75.200,2.922,125.502998
75.300,2.926,125.306000
75.400,2.929,125.105995
75.500,2.933,124.712006
75.600,2.936,124.215004
75.700,2.940,123.909004
75.800,2.943,123.512001
75.900,2.946,123.112000
76.000,2.950,122.712006
76.100,2.953,122.312004
76.200,2.957,121.815002
76.300,2.960,121.412003
76.400,2.963,120.818001
76.500,2.967,120.218002
76.600,2.970,119.521004
76.700,2.973,118.724007
76.800,2.977,117.827003
76.900,2.980,116.927002
77.000,2.983,115.833000
77.100,2.986,114.539001
77.200,2.989,113.336006
77.300,2.993,111.942001
77.400,2.996,110.542000
77.500,2.999,109.239006
77.600,3.002,107.745003
77.700,3.005,106.342003
77.800,3.007,104.845001
77.900,3.010,103.345001
78.000,3.013,101.845001
78.100,3.016,100.442001
78.200,3.019,99.042000
78.300,3.021,97.641998
78.400,3.024,96.436005
78.500,3.027,95.236008
78.600,3.029,94.230003
78.700,3.032,93.230003
78.800,3.035,92.327003
78.900,3.037,91.524002
79.000,3.040,90.820999
79.100,3.042,89.151001
79.200,3.045,89.164665
79.300,3.047,89.231339
79.400,3.050,89.298004
79.500,3.052,89.882004
79.600,3.055,90.773003
79.700,3.057,91.285004
79.800,3.060,92.270004
79.900,3.062,93.173004
80.000,3.065,93.782005
80.100,3.067,94.285004
80.200,3.070,94.688004
80.300,3.073,94.894005
80.400,3.075,94.997002
80.500,3.078,95.194008
80.600,3.081,95.297005
80.700,3.083,95.251503
80.800,3.086,95.201508
80.900,3.089,95.297005
81.000,3.091,95.397003
81.100,3.094,95.497002
81.200,3.097,95.548500
81.300,3.099,95.598495
81.400,3.102,95.697006
81.500,3.105,95.894005
81.600,3.107,96.288002
81.700,3.110,96.494003
81.800,3.113,96.985001
81.900,3.115,97.388000
82.000,3.118,97.885002
82.100,3.121,98.385002
82.200,3.123,99.078995
82.300,3.126,99.682007
82.400,3.129,100.475998
82.500,3.132,101.373001
82.600,3.135,102.370003
82.700,3.138,103.370003
82.800,3.140,104.370003
82.900,3.143,105.370003
83.000,3.146,106.370003
83.100,3.149,107.370003
83.200,3.152,108.370003
83.300,3.155,109.273003
83.400,3.158,110.270004
83.500,3.162,111.270004
83.600,3.165,112.367004
83.700,3.168,113.467003
83.800,3.171,114.567001
83.900,3.174,115.667007
84.000,3.177,116.767006
84.100,3.181,120.389000
84.200,3.184,121.082001
84.300,3.188,121.584999
84.400,3.191,122.182007
84.500,3.194,122.685005
84.600,3.198,123.282005
84.700,3.201,124.367004
84.800,3.205,125.467003
84.900,3.208,128.798004
85.000,3.212,129.773010
85.100,3.215,130.576004
85.200,3.219,130.988007
85.300,3.223,131.485001
85.400,3.226,131.888016
85.500,3.230,132.288010
85.600,3.234,132.785004
85.700,3.238,133.576004
85.800,3.241,134.279007
85.900,3.245,136.434006
86.000,3.249,137.179001
86.100,3.253,137.684998
86.200,3.257,137.990997
86.300,3.260,138.291000
86.400,3.264,138.591003
86.500,3.268,138.988007
86.600,3.272,139.291000
86.700,3.276,139.979004
86.800,3.280,140.485001
86.900,3.284,142.440002
87.000,3.288,143.179001
87.100,3.292,143.781998
87.200,3.296,144.382004
87.300,3.300,145.079010
87.400,3.304,145.681992
87.500,3.308,146.379013
87.600,3.312,146.981995
87.700,3.316,147.194000
87.800,3.320,147.296997
87.900,3.324,147.203003
88.000,3.328,147.005997
88.100,3.332,146.709000
88.200,3.336,146.311996
88.300,3.340,145.815002
88.400,3.344,145.024002
88.500,3.348,143.738998
88.600,3.352,142.050995
88.700,3.356,140.448013
88.800,3.360,138.654007
88.900,3.364,136.854004
89.000,3.368,135.054001
89.100,3.371,133.253998
89.200,3.375,131.357010
89.300,3.379,129.554001
89.400,3.382,123.195000
89.500,3.385,121.059998
89.600,3.389,119.059998
89.700,3.392,117.156998
89.800,3.395,115.354004
89.900,3.398,113.554001
90.000,3.401,111.947998
90.100,3.405,110.542000
90.200,3.408,109.820999
90.300,3.411,109.024002
90.400,3.414,108.417999
90.500,3.417,107.818001
90.600,3.420,107.121002
90.700,3.423,105.936005
90.800,3.425,104.930000
90.900,3.428,103.930000
91.000,3.431,102.930000
91.100,3.434,100.183998
91.200,3.437,99.614998
91.300,3.440,99.114998
91.400,3.442,98.614998
91.500,3.445,98.212006
91.600,3.448,97.715004
91.700,3.450,96.730003
91.800,3.453,95.827003
91.900,3.456,94.830002
92.000,3.458,93.733002
92.100,3.461,90.402000
92.200,3.463,89.815002
92.300,3.466,89.412003
92.400,3.468,88.915001
92.500,3.471,88.512001
92.600,3.473,88.014999
92.700,3.476,87.126999
92.800,3.478,86.324005
92.900,3.480,84.166000
93.000,3.483,83.517998
93.100,3.485,83.014999
93.200,3.487,82.514999
93.300,3.489,82.014999
93.400,3.492,81.709007
93.500,3.494,81.505997
93.600,3.496,81.403000
93.700,3.499,81.206001
93.800,3.501,81.005997
93.900,3.503,80.903000
94.000,3.505,80.803001
94.100,3.508,80.848503
94.200,3.510,80.898499
94.300,3.512,81.191002
94.400,3.514,81.490997
94.500,3.517,81.888000
94.600,3.519,82.385002
94.700,3.521,82.982002
94.800,3.523,83.582001
94.900,3.526,84.278999
95.000,3.528,85.075996
95.100,3.531,85.875999
95.200,3.533,86.676003
95.300,3.535,87.378998
95.400,3.538,88.176003
95.500,3.540,89.072998
95.600,3.543,89.875999
95.700,3.545,90.773003
95.800,3.548,91.770004
95.900,3.550,92.673004
96.000,3.553,93.670006
96.100,3.556,94.670006
96.200,3.558,95.670006
96.300,3.561,96.572998
96.400,3.564,97.473000
96.500,3.566,98.470001
96.600,3.569,99.373001
96.700,3.572,100.370003
96.800,3.575,101.176003
96.900,3.578,102.170006
97.000,3.581,103.170006
97.100,3.583,104.170006
97.200,3.586,105.170006
97.300,3.589,106.267006
97.400,3.592,107.270004
97.500,3.595,108.367004
97.600,3.598,109.467003
97.700,3.601,110.567001
97.800,3.605,111.667007
97.900,3.608,112.767006
98.000,3.611,113.963997
98.100,3.614,115.067001
98.200,3.617,116.361000
98.300,3.621,117.563995
98.400,3.624,118.764000
98.500,3.627,119.963997
98.600,3.631,121.164001
98.700,3.634,122.460999
98.800,3.637,123.761002
98.900,3.641,125.060997
99.000,3.644,126.264000
99.100,3.648,127.560997
99.200,3.651,128.181992
99.300,3.655,128.684998
99.400,3.659,128.894012
99.500,3.662,128.609009
99.600,3.666,128.115005
99.700,3.669,127.324005
99.800,3.673,126.039001
99.900,3.676,124.641998
100.000,3.680,123.242004
100.100,3.683,121.647995
100.200,3.686,120.047997
100.300,3.690,118.059998
100.400,3.693,116.156998
100.500,3.696,114.257004
100.600,3.699,112.357002
100.700,3.702,110.554001
100.800,3.705,108.656998
100.900,3.708,106.951004
101.000,3.711,105.348000
101.100,3.714,103.845001
101.200,3.717,102.442001
101.300,3.720,101.333000
101.400,3.722,100.233002
101.500,3.725,99.132996
101.600,3.728,98.129997
101.700,3.731,97.129997
101.800,3.733,96.324005
101.900,3.736,95.427002
102.000,3.739,94.721008
102.100,3.741,94.021004
102.200,3.744,93.417999
102.300,3.746,92.915001
102.400,3.749,92.415001
102.500,3.752,92.012001
102.600,3.754,91.709007
102.700,3.757,91.505997
102.800,3.759,91.597000
102.900,3.762,91.697006
103.000,3.764,91.894005
103.100,3.767,92.288002
103.200,3.769,92.688004
103.300,3.772,93.185005
103.400,3.775,93.782005
103.500,3.777,94.479004
103.600,3.780,95.276001
103.700,3.783,96.270004
103.800,3.785,97.173004
103.900,3.788,98.170006
104.000,3.791,99.267006
104.100,3.793,100.270004
104.200,3.796,101.463997
104.300,3.799,102.470001
104.400,3.802,103.567001
104.500,3.805,104.667007
104.600,3.808,105.863998
104.700,3.811,106.578995
104.800,3.814,107.375999
104.900,3.817,107.788002
105.000,3.820,107.994003
105.100,3.823,107.903000
105.200,3.826,107.609001
105.300,3.829,106.921005
105.400,3.832,106.221008
105.500,3.835,105.521004
105.600,3.838,104.626999
105.700,3.840,103.629997
105.800,3.843,102.436005
105.900,3.846,101.139000
106.000,3.849,99.839005
106.100,3.852,98.345001
106.200,3.854,96.651001
106.300,3.857,94.854004
106.400,3.860,92.957001
106.500,3.862,90.959999
106.600,3.865,88.863007
106.700,3.867,86.860001
106.800,3.869,84.763008
106.900,3.872,82.663002
107.000,3.874,80.659996
107.100,3.876,78.757004
107.200,3.878,76.760002
107.300,3.880,74.760002
