Time,Distance,GPS_Speed
40.900,1.787,222.332001
41.000,1.793,222.787994
41.100,1.799,223.888000
41.200,1.805,224.940002
41.300,1.811,225.416016
41.400,1.818,225.639999
41.500,1.824,226.132004
41.600,1.830,226.539993
41.700,1.837,227.031998
41.800,1.843,227.440002
41.900,1.849,227.932007
42.000,1.856,228.339996
42.100,1.862,228.832001
42.200,1.868,229.239990
42.300,1.875,229.731995
42.400,1.881,230.139999
42.500,1.888,230.632004
42.600,1.894,231.039993
42.700,1.900,231.531998
42.800,1.907,231.932007
42.900,1.913,232.332001
43.000,1.920,232.731995
43.100,1.926,233.132004
43.200,1.933,233.524002
43.300,1.939,233.848007
43.400,1.946,234.392014
43.500,1.952,234.292007
43.600,1.959,234.160004
43.700,1.965,233.619995
43.800,1.972,232.595993
43.900,1.978,231.240005
44.000,1.984,229.160004
44.100,1.991,226.144012
44.200,1.997,222.983994
44.300,2.003,220.276001
44.400,2.009,217.444000
44.500,2.015,214.220001
44.600,2.021,210.703995
44.700,2.027,207.028000
44.800,2.032,203.628006
44.900,2.038,200.203995
45.000,2.043,196.496002
45.100,2.049,192.679993
45.200,2.054,188.688004
45.300,2.059,184.779999
45.400,2.064,180.779999
45.500,2.069,176.756012
45.600,2.074,172.472000
45.700,2.078,168.379990
45.800,2.083,164.388000
45.900,2.087,160.496002
46.000,2.092,156.703995
46.100,2.096,153.012009
46.200,2.100,149.419998
46.300,2.104,145.936005
46.400,2.108,142.620010
46.500,2.112,139.128006
46.600,2.116,135.727997
46.700,2.120,132.335999
46.800,2.123,129.028000
46.900,2.127,125.652000
47.000,2.130,122.568001
47.100,2.133,119.676003
47.200,2.137,116.900002
47.300,2.140,114.431999
47.400,2.143,112.339996
47.500,2.146,110.356003
47.600,2.149,108.580002
47.700,2.152,107.072006
47.800,2.155,105.496002
47.900,2.158,104.204002
48.000,2.161,103.003998
48.100,2.163,101.820000
48.200,2.166,100.828003
48.300,2.169,99.944000
48.400,2.172,99.244003
48.500,2.175,98.559998
48.600,2.177,98.068001
48.700,2.180,97.676003
48.800,2.183,97.391998
48.900,2.185,97.284004
49.000,2.188,97.084000
49.100,2.191,96.891998
49.200,2.193,96.784004
49.300,2.196,96.584000
49.400,2.199,96.391998
49.500,2.202,96.292000
49.600,2.204,96.192001
49.700,2.207,96.115997
49.800,2.210,96.324005
49.900,2.212,96.631996
50.000,2.215,97.040001
50.100,2.218,97.531998
50.200,2.220,97.931999
50.300,2.223,98.332001
50.400,2.226,98.716003
50.500,2.229,98.908005
50.600,2.231,99.008003
50.700,2.234,99.115997
50.800,2.237,99.316002
50.900,2.240,99.531998
51.000,2.242,99.931999
51.100,2.245,100.340004
51.200,2.248,100.848000
51.300,2.251,101.456001
51.400,2.254,102.148003
51.500,2.256,102.748001
51.600,2.259,103.340004
51.700,2.262,103.824005
51.800,2.265,104.127998
51.900,2.268,104.493004
52.000,2.271,104.372002
52.100,2.274,103.964996
52.200,2.277,103.472000
52.300,2.280,103.022995
52.400,2.282,101.993004
52.500,2.285,101.903503
52.600,2.288,101.953499
52.700,2.291,102.035004
52.800,2.294,102.577003
52.900,2.297,103.663002
53.000,2.299,104.570000
53.100,2.302,105.584000
53.200,2.305,106.784004
53.300,2.308,107.991005
53.400,2.311,109.284004
53.500,2.314,110.484001
53.600,2.318,111.683998
53.700,2.321,112.877007
53.800,2.324,113.977005
53.900,2.327,115.070000
54.000,2.330,116.077003
54.100,2.334,117.169998
54.200,2.337,118.183998
54.300,2.340,119.384003
54.400,2.344,120.591003
54.500,2.347,121.884003
54.600,2.350,123.091003
54.700,2.354,124.398003
54.800,2.357,125.826004
54.900,2.361,127.591003
55.000,2.364,128.876999
55.100,2.368,129.970016
55.200,2.372,130.942001
55.300,2.375,131.548996
55.400,2.379,132.276993
55.500,2.383,133.370010
55.600,2.386,134.376999
55.700,2.390,135.505005
55.800,2.394,137.061005
55.900,2.398,139.291000
56.000,2.402,140.584000
56.100,2.406,141.791000
56.200,2.410,143.098007
56.300,2.414,144.505005
56.400,2.418,145.977005
56.500,2.422,147.042007
56.600,2.426,147.656006
56.700,2.430,148.491013
56.800,2.434,149.819000
56.900,2.438,151.484009
57.000,2.443,152.670013
57.100,2.447,153.677002
57.200,2.451,154.798004
57.300,2.456,156.205002
57.400,2.460,157.663010
57.500,2.464,158.535004
57.600,2.469,159.035004
57.700,2.473,159.570007
57.800,2.478,160.591003
57.900,2.482,161.856003
58.000,2.487,162.649002
58.100,2.491,163.356003
58.200,2.496,164.177002
58.300,2.500,165.276993
58.400,2.505,166.342010
58.500,2.510,166.907013
58.600,2.514,167.013992
58.700,2.519,167.248993
58.800,2.524,167.914001
58.900,2.528,168.156006
59.000,2.533,169.019012
59.100,2.538,170.733002
59.200,2.542,172.584000
59.300,2.547,173.791000
59.400,2.552,175.076996
59.500,2.557,176.177002
59.600,2.562,177.248993
59.700,2.567,177.921005
59.800,2.572,178.220993
59.900,2.577,178.492996
60.000,2.582,178.393005
60.100,2.587,178.264999
60.200,2.592,177.729996
60.300,2.597,176.737000
60.400,2.601,175.746002
60.500,2.606,173.483002
60.600,2.611,170.369003
60.700,2.616,167.083008
60.800,2.620,163.955002
60.900,2.625,160.455002
61.000,2.629,156.940994
61.100,2.633,153.227005
61.200,2.637,149.348007
61.300,2.641,145.755005
61.400,2.645,142.233994
61.500,2.649,138.427002
61.600,2.653,134.520004
61.700,2.657,130.541000
61.800,2.660,126.820000
61.900,2.664,122.848000
62.000,2.667,119.254997
62.100,2.670,115.768997
62.200,2.673,112.490005
62.300,2.676,109.511002
62.400,2.679,106.832001
62.500,2.682,104.466995
62.600,2.685,102.574005
62.700,2.688,100.788002
62.800,2.691,99.237000
62.900,2.693,98.302002
63.000,2.696,96.922997
63.100,2.699,95.830002
63.200,2.701,94.816002
63.300,2.704,93.609001
63.400,2.706,92.344002
63.500,2.709,91.557999
63.600,2.711,90.964996
63.700,2.714,90.486000
63.800,2.717,90.306999
63.900,2.719,90.406998
64.000,2.722,90.506996
64.100,2.724,90.621002
64.200,2.727,90.914001
64.300,2.729,91.121002
64.400,2.732,91.414001
64.500,2.734,91.621002
64.600,2.737,91.921005
64.700,2.739,92.214005
64.800,2.742,92.421005
64.900,2.744,92.721001
65.000,2.747,93.021004
65.100,2.750,93.320999
65.200,2.752,93.635002
65.300,2.755,94.135002
65.400,2.757,94.641998
65.500,2.760,95.242004
65.600,2.763,95.848999
65.700,2.765,96.542000
65.800,2.768,97.155998
65.900,2.771,97.949005
66.000,2.774,98.649002
66.100,2.776,99.356003
66.200,2.779,100.155998
66.300,2.782,100.963005
66.400,2.785,101.877007
66.500,2.788,102.984001
66.600,2.791,104.183998
66.700,2.793,105.391006
66.800,2.796,106.691002
66.900,2.799,107.998001
67.000,2.802,109.398003
67.100,2.806,110.791008
67.200,2.809,112.091003
67.300,2.812,113.384003
67.400,2.815,114.577003
67.500,2.818,115.677002
67.600,2.821,116.777008
67.700,2.825,117.877007
67.800,2.828,118.963005
67.900,2.831,119.884003
68.000,2.835,121.125999
68.100,2.838,122.919006
68.200,2.842,124.584000
68.300,2.845,125.777008
68.400,2.849,126.870003
68.500,2.852,127.870003
68.600,2.856,128.870010
68.700,2.859,129.884003
68.800,2.863,131.056000
68.900,2.867,131.876999
69.000,2.870,132.984009
69.100,2.874,134.184006
69.200,2.878,135.384003
69.300,2.882,136.584000
69.400,2.885,137.776993
69.500,2.889,138.870010
69.600,2.893,139.891006
69.700,2.897,141.197998
69.800,2.901,142.604996
69.900,2.905,144.084000
70.000,2.909,145.263000
70.100,2.913,146.163010
70.200,2.917,147.098007
70.300,2.921,148.498016
70.400,2.926,149.898010
70.500,2.930,151.326004
70.600,2.934,153.126007
70.700,2.938,154.891006
70.800,2.943,156.149002
70.900,2.947,156.870010
71.000,2.951,157.891006
71.100,2.956,159.163010
71.200,2.960,160.014008
71.300,2.965,160.214005
71.400,2.969,160.309006
71.500,2.974,158.945999
71.600,2.978,156.711014
71.700,2.982,153.983002
71.800,2.986,150.778000
71.900,2.990,146.233994
72.000,2.994,142.412994
72.100,2.998,138.313004
72.200,3.002,134.255005
72.300,3.006,130.768997
72.400,3.009,127.502007
72.500,3.013,124.220001
72.600,3.016,121.225998
72.700,3.019,118.332001
72.800,3.022,115.544006
72.900,3.026,112.949997
73.000,3.029,110.449997
73.100,3.032,107.968002
73.200,3.035,105.786003
73.300,3.037,103.898003
73.400,3.040,102.228004
73.500,3.043,101.033997
73.600,3.046,99.952003
73.700,3.049,99.158005
73.800,3.051,98.485001
73.900,3.054,98.235001
74.000,3.057,97.970001
74.100,3.060,97.482002
74.200,3.062,97.206001
74.300,3.065,97.330002
74.400,3.068,97.830002
74.500,3.070,98.354004
74.600,3.073,99.254005
74.700,3.076,100.147995
74.800,3.079,100.954002
74.900,3.082,101.836006
75.000,3.084,102.424004
75.100,3.087,102.812004
75.200,3.090,103.012001
75.300,3.093,103.212006
75.400,3.096,103.403000
75.500,3.099,103.452995
75.600,3.102,103.505997
75.700,3.105,103.605995
75.800,3.107,103.718002
75.900,3.110,104.017998
76.000,3.113,104.318001
76.100,3.116,104.629997
76.200,3.119,105.136002
76.300,3.122,105.748001
76.400,3.125,106.559998
76.500,3.128,107.571999
76.600,3.131,108.772003
76.700,3.134,109.966003
76.800,3.137,111.084000
76.900,3.140,112.472000
77.000,3.143,113.659996
77.100,3.147,114.659996
77.200,3.150,115.671997
77.300,3.153,116.866005
77.400,3.156,117.978004
77.500,3.160,119.278008
77.600,3.163,120.571999
77.700,3.166,121.778008
77.800,3.170,123.071999
77.900,3.173,124.278008
78.000,3.177,125.578003
78.100,3.180,126.872002
78.200,3.184,128.084000
78.300,3.187,129.478012
78.400,3.191,130.778000
78.500,3.195,132.078003
78.600,3.198,133.378006
78.700,3.202,134.678009
78.800,3.206,135.978012
78.900,3.210,137.278000
79.000,3.214,138.578003
79.100,3.217,139.872009
79.200,3.221,141.072006
79.300,3.225,142.278000
79.400,3.229,143.572006
79.500,3.233,144.772003
79.600,3.237,145.966003
79.700,3.241,147.072006
79.800,3.246,148.272003
79.900,3.250,149.466003
80.000,3.254,150.565994
80.100,3.258,151.666000
80.200,3.262,152.765991
80.300,3.267,153.865997
80.400,3.271,154.966003
80.500,3.275,156.059998
80.600,3.280,157.059998
80.700,3.284,158.059998
80.800,3.288,159.065994
80.900,3.293,160.154007
81.000,3.297,161.059998
81.100,3.302,162.048004
81.200,3.306,162.842010
81.300,3.311,163.535995
81.400,3.315,164.124008
81.500,3.320,164.524002
81.600,3.325,164.912003
81.700,3.329,165.112000
81.800,3.334,165.294006
81.900,3.338,165.164001
82.000,3.343,164.570007
82.100,3.348,164.046005
82.200,3.352,163.080002
82.300,3.357,161.013992
82.400,3.361,157.950012
82.500,3.365,155.378006
82.600,3.369,151.654007
82.700,3.374,147.632004
82.800,3.378,144.832001
82.900,3.382,142.056000
83.000,3.385,139.656006
83.100,3.389,137.238007
83.200,3.393,134.507996
83.300,3.397,131.313995
83.400,3.400,128.184006
83.500,3.404,124.578003
83.600,3.407,120.877998
83.700,3.410,117.160004
83.800,3.413,113.076004
83.900,3.416,107.778000
84.000,3.419,104.144005
84.100,3.422,101.562004
84.200,3.425,99.244003
84.300,3.428,96.656006
84.400,3.430,94.256004
84.500,3.433,91.868004
84.600,3.435,89.674004
84.700,3.438,87.568001
84.800,3.440,85.368004
84.900,3.442,83.186005
85.000,3.445,81.298004
85.100,3.447,79.610008
85.200,3.449,78.116005
85.300,3.451,76.722000
85.400,3.453,75.452003
85.500,3.455,74.688004
85.600,3.457,74.512001
85.700,3.459,74.706001
85.800,3.461,74.812004
85.900,3.464,75.012001
86.000,3.466,75.230003
86.100,3.468,75.718002
86.200,3.470,76.012001
86.300,3.472,76.218002
86.400,3.474,76.517998
86.500,3.476,76.812004
86.600,3.478,77.017998
86.700,3.481,77.348000
86.800,3.483,78.225998
86.900,3.485,80.272003
87.000,3.487,81.424004
87.100,3.489,81.812004
87.200,3.492,82.029999
87.300,3.494,82.529999
87.400,3.496,83.024002
87.500,3.499,83.424004
87.600,3.501,83.818001
87.700,3.503,84.136002
87.800,3.506,84.730003
87.900,3.508,85.242004
88.000,3.510,85.947998
88.100,3.513,86.748001
88.200,3.515,87.554001
88.300,3.518,88.454002
88.400,3.520,89.360001
88.500,3.523,90.402000
88.600,3.525,92.101997
88.700,3.528,93.760002
88.800,3.531,94.760002
88.900,3.533,95.742004
89.000,3.536,96.430000
89.100,3.539,96.942001
89.200,3.541,97.647995
89.300,3.544,98.447998
89.400,3.547,99.272003
89.500,3.550,100.442001
89.600,3.552,101.147995
89.700,3.555,102.008003
89.800,3.558,103.940002
89.900,3.561,107.838005
90.000,3.564,110.071999
90.100,3.567,111.260002
90.200,3.570,112.254005
90.300,3.573,113.147995
90.400,3.577,113.936005
90.500,3.580,114.505997
90.600,3.583,114.612000
90.700,3.586,114.830002
90.800,3.589,115.318001
90.900,3.593,115.624001
91.000,3.596,116.029999
91.100,3.599,116.536003
91.200,3.602,117.124001
91.300,3.606,117.524002
91.400,3.609,117.942001
91.500,3.612,118.624001
91.600,3.615,119.024002
91.700,3.619,119.459999
91.800,3.622,120.484001
91.900,3.626,121.878006
92.000,3.629,123.183998
92.100,3.632,124.589996
92.200,3.636,126.084000
92.300,3.639,127.496002
92.400,3.643,129.078003
92.500,3.647,130.432007
92.600,3.650,132.619995
92.700,3.654,134.511993
92.800,3.658,134.718002
92.900,3.662,134.970001
93.000,3.665,134.464005
93.100,3.669,133.845001
93.200,3.673,132.705002
93.300,3.676,130.785004
93.400,3.680,128.470001
93.500,3.683,125.800003
93.600,3.687,121.790001
93.700,3.690,117.670006
93.800,3.693,115.115005
93.900,3.696,113.385002
94.000,3.699,111.075005
94.100,3.702,108.580002
94.200,3.705,106.195000
94.300,3.708,104.100006
94.400,3.711,102.110001
94.500,3.714,100.325005
94.600,3.717,98.840004
94.700,3.719,97.635002
94.800,3.722,96.340004
94.900,3.725,95.160004
95.000,3.727,94.365005
95.100,3.730,93.660004
95.200,3.733,92.845001
95.300,3.735,91.755005
95.400,3.738,90.855003
95.500,3.740,89.959999
95.600,3.743,89.170006
95.700,3.745,88.574997
95.800,3.747,88.070000
95.900,3.750,87.495003
96.000,3.752,87.389999
96.100,3.755,87.198753
96.200,3.757,87.173752
96.300,3.760,87.148750
96.400,3.762,87.123749
96.500,3.764,87.095001
96.600,3.767,87.004997
96.700,3.769,87.119995
96.800,3.772,87.504997
96.900,3.774,87.650002
97.000,3.777,88.665001
97.100,3.779,89.974998
97.200,3.782,91.490005
97.300,3.784,93.335007
97.400,3.787,95.995003
97.500,3.790,97.880005
97.600,3.792,99.470001
97.700,3.795,100.880005
97.800,3.798,102.490005
97.900,3.801,104.270004
98.000,3.804,105.665001
98.100,3.807,106.965004
98.200,3.810,108.240005
98.300,3.813,109.025002
98.400,3.816,109.529999
98.500,3.819,110.125000
98.600,3.822,110.625000
98.700,3.825,111.139999
98.800,3.828,111.950005
98.900,3.831,112.950005
99.000,3.835,113.965004
99.100,3.838,115.265007
99.200,3.841,116.555000
99.300,3.844,117.659996
99.400,3.848,118.845001
99.500,3.851,119.745003
99.600,3.854,120.635002
99.700,3.858,121.340004
99.800,3.861,122.135002
99.900,3.864,122.845001
100.000,3.868,123.740005
100.100,3.871,124.544998
100.200,3.875,125.450005
100.300,3.878,126.455002
100.400,3.882,127.550003
100.500,3.885,128.544998
100.600,3.889,129.445007
100.700,3.893,130.345001
100.800,3.896,131.235001
100.900,3.900,131.950012
101.000,3.904,132.950012
101.100,3.907,133.950012
101.200,3.911,134.960007
101.300,3.915,136.165009
101.400,3.919,137.460007
101.500,3.923,138.660004
101.600,3.926,139.860001
101.700,3.930,141.059998
101.800,3.934,142.264999
101.900,3.938,143.559998
102.000,3.942,144.764999
102.100,3.946,146.059998
102.200,3.950,147.264999
102.300,3.955,148.559998
102.400,3.959,149.755005
102.500,3.963,150.855011
102.600,3.967,151.955002
102.700,3.971,153.044998
102.800,3.976,153.945007
102.900,3.980,154.835007
103.000,3.984,155.539993
103.100,3.989,156.335007
103.200,3.993,157.029999
103.300,3.997,157.610001
103.400,4.002,157.839996
103.421,4.003,158.008011
