Time,Distance,RPM
99.800,3.902,5384.000000
99.900,3.905,5464.259766
100.000,3.909,5510.790039
100.100,3.913,5646.399902
100.200,3.917,5585.600098
100.300,3.921,5682.600098
100.400,3.925,5676.200195
100.500,3.928,5737.000000
100.600,3.932,5732.799805
100.700,3.936,5738.799805
100.800,3.940,5819.799805
100.900,3.945,5793.600098
101.000,3.949,5895.799805
101.100,3.953,6033.000000
101.200,3.957,5906.600098
101.300,3.961,6012.200195
101.400,3.965,6039.000000
101.500,3.970,6137.600098
101.600,3.974,6266.009766
101.700,3.978,6113.220215
101.800,3.982,6236.020020
101.900,3.987,6287.750000
102.000,3.991,6308.000000
102.100,3.996,6332.700195
102.200,4.000,6399.049805
102.278,4.003,6239.149902
