Time,Distance,RPM
99.800,3.673,4470.069824
99.900,3.676,4386.520020
100.000,3.680,4325.799805
100.100,3.683,4244.459961
100.200,3.686,4197.379883
100.300,3.690,4110.640137
100.400,3.693,4048.830078
100.500,3.696,3964.550049
100.600,3.699,3935.810059
100.700,3.702,3874.860107
100.800,3.705,3845.840088
100.900,3.708,3802.320068
101.000,3.711,3754.439941
101.100,3.714,3712.260010
101.200,3.717,3674.139893
101.300,3.720,3629.350098
101.400,3.722,3592.110107
101.500,3.725,3578.389893
101.600,3.728,3548.899902
101.700,3.731,3540.239990
101.800,3.733,3496.350098
101.900,3.736,3482.389893
102.000,3.739,3467.449951
102.100,3.741,3532.959961
102.200,3.744,3511.719971
102.300,3.746,3554.649902
102.400,3.749,3589.949951
102.500,3.752,3533.770020
102.600,3.754,3578.560059
102.700,3.757,3698.340088
102.800,3.759,3607.909912
102.900,3.762,3676.780029
103.000,3.764,3715.860107
103.100,3.767,3725.729980
103.200,3.769,3790.020020
103.300,3.772,3783.270020
103.400,3.775,3833.439941
103.500,3.777,3823.360107
103.600,3.780,3856.949951
103.700,3.783,3866.729980
103.800,3.785,3900.949951
103.900,3.788,3957.290039
104.000,3.791,3997.800049
104.100,3.793,4019.370117
104.200,3.796,4070.439941
104.300,3.799,4109.830078
104.400,3.802,4132.339844
104.500,3.805,4104.870117
104.600,3.808,3855.679932
104.700,3.811,4128.330078
104.800,3.814,4009.929932
104.900,3.817,4022.489990
105.000,3.820,4006.510010
105.100,3.823,3963.320068
105.200,3.826,3932.899902
105.300,3.829,3887.379883
105.400,3.832,3846.229980
105.500,3.835,3799.409912
105.600,3.838,3745.620117
105.700,3.840,3700.350098
105.800,3.843,3630.129883
105.900,3.846,3534.879883
106.000,3.849,3508.719971
106.100,3.852,3382.870117
106.200,3.854,3327.590088
106.300,3.857,3248.399902
106.400,3.860,3164.520020
106.500,3.862,3121.260010
106.600,3.865,3013.300049
106.700,3.867,2931.429932
106.800,3.869,2924.149902
106.900,3.872,2780.439941
107.000,3.874,2754.659912
107.100,3.876,2655.060059
107.200,3.878,2576.340088
107.300,3.880,2463.419922
107.400,3.882,2451.270020
107.500,3.884,2304.530029
107.600,3.886,2300.000000
107.700,3.888,2213.669922
107.800,3.890,2176.080078
107.900,3.891,2122.620117
108.000,3.893,2063.770020
108.100,3.895,2033.869995
108.200,3.896,1982.560059
108.300,3.898,1958.689941
108.400,3.899,1923.079956
108.500,3.901,1897.750000
108.600,3.902,1864.020020
108.700,3.904,1849.420044
108.800,3.905,1812.140015
108.900,3.907,1822.640015
109.000,3.908,1796.810059
109.100,3.909,1795.030029
109.200,3.911,1778.510010
109.300,3.912,1777.030029
109.400,3.913,1753.719971
109.500,3.915,1759.790039
109.600,3.916,1763.880005
109.700,3.917,1752.359985
109.800,3.918,1755.880005
109.900,3.920,1753.089966
110.000,3.921,1763.670044
110.100,3.922,1767.880005
110.200,3.923,1791.280029
110.300,3.925,1792.969971
110.400,3.926,1820.160034
110.500,3.927,1837.489990
110.600,3.929,1868.069946
110.700,3.930,1878.699951
110.800,3.931,1917.800049
110.900,3.932,1925.790039
111.000,3.934,1966.739990
111.100,3.935,1992.250000
111.200,3.937,2026.949951
111.300,3.938,2050.310059
111.400,3.939,2079.129883
111.500,3.941,2106.189941
111.600,3.942,2134.159912
111.700,3.944,2134.030029
111.800,3.945,1924.479980
111.900,3.947,2003.359985
112.000,3.948,2394.000000
112.100,3.950,2661.110107
112.200,3.951,2434.260010
112.300,3.953,2240.760010
112.400,3.955,2040.030029
112.500,3.956,1895.290039
112.600,3.958,1761.020020
112.700,3.959,1618.290039
112.800,3.961,1503.420044
112.900,3.962,1426.280029
113.000,3.964,1301.780029
113.100,3.966,1230.099976
113.200,3.967,1146.520020
113.300,3.969,1082.890015
113.400,3.970,1016.979980
113.500,3.972,915.090027
113.600,3.973,895.510010
113.700,3.975,900.820007
113.800,3.976,950.469971
113.900,3.978,1002.440002
114.000,3.979,1026.310059
114.100,3.981,1041.550049
114.200,3.982,1032.300049
114.300,3.984,1005.809998
114.400,3.986,1019.549988
114.500,3.987,1010.299988
114.600,3.989,985.750000
114.700,3.990,1017.979980
114.800,3.992,1024.819946
114.900,3.993,1008.510010
115.000,3.995,990.539978
115.100,3.996,1017.159973
115.200,3.998,987.929993
115.300,3.999,1006.400024
115.400,4.001,986.630005
115.500,4.002,995.700012
115.600,4.004,995.030029
115.700,4.005,983.359985
115.800,4.007,955.840027
115.900,4.008,967.609985
116.000,4.010,997.099976
116.100,4.011,1002.849976
116.200,4.013,986.510010
116.300,4.014,1021.890015
116.400,4.016,1007.479980
116.500,4.017,1003.119995
116.600,4.019,1009.789978
116.700,4.020,980.900024
116.800,4.021,976.119995
116.900,4.023,1006.070007
117.000,4.024,1026.400024
117.100,4.026,1031.849976
117.200,4.027,1028.119995
117.300,4.028,999.869995
117.400,4.030,1031.010010
117.500,4.031,1023.270020
117.600,4.032,988.080017
117.700,4.034,993.789978
117.800,4.035,975.570007
117.900,4.036,988.580017
118.000,4.038,996.760010
118.100,4.039,992.150024
118.200,4.040,987.150024
118.300,4.041,1003.489990
118.400,4.043,966.169983
118.500,4.044,962.090027
118.600,4.045,985.280029
118.700,4.046,984.059998
118.800,4.047,989.820007
118.900,4.049,983.210022
119.000,4.050,978.150024
119.100,4.051,989.640015
119.200,4.052,994.849976
119.300,4.053,988.210022
119.400,4.055,995.760010
119.500,4.056,1020.250000
119.600,4.057,987.049988
119.700,4.058,963.690002
119.800,4.059,948.450012
119.900,4.060,980.979980
120.000,4.061,965.510010
120.100,4.063,964.030029
120.200,4.064,998.919983
120.300,4.065,1028.130005
120.400,4.066,995.049988
120.500,4.067,995.940002
120.600,4.068,971.750000
120.700,4.070,980.700012
120.800,4.071,1008.159973
120.900,4.072,988.630005
121.000,4.073,1000.609985
121.100,4.074,993.239990
121.200,4.075,1000.760010
121.300,4.076,995.179993
121.400,4.078,998.880005
121.500,4.079,990.270020
121.600,4.080,967.690002
121.700,4.081,958.270020
121.800,4.082,954.119995
121.900,4.083,978.250000
122.000,4.084,976.090027
122.100,4.085,1004.130005
122.200,4.087,987.539978
122.300,4.088,973.419983
122.400,4.089,991.429993
122.500,4.090,989.090027
122.600,4.091,976.390015
122.700,4.092,974.059998
122.800,4.093,960.419983
122.900,4.094,990.070007
123.000,4.095,987.119995
123.100,4.096,969.539978
123.200,4.098,988.400024
123.300,4.099,971.539978
123.400,4.100,986.520020
123.500,4.101,966.630005
123.600,4.102,976.669983
123.700,4.103,990.580017
123.800,4.104,992.940002
123.900,4.105,1014.340027
124.000,4.106,1006.270020
124.100,4.107,1004.059998
124.200,4.108,1017.580017
124.300,4.109,996.659973
124.400,4.111,983.390015
124.500,4.112,978.150024
124.600,4.113,971.210022
124.700,4.114,957.419983
124.800,4.115,953.119995
124.900,4.116,987.919983
125.000,4.117,1005.489990
125.100,4.118,1005.030029
125.200,4.119,1002.090027
125.300,4.120,1005.880005
125.400,4.121,1000.179993
125.500,4.122,1013.580017
125.600,4.123,987.809998
125.700,4.124,972.450012
125.800,4.125,974.909973
125.900,4.126,995.369995
126.000,4.127,967.869995
126.100,4.129,967.969971
126.200,4.130,993.219971
126.300,4.131,981.390015
126.400,4.132,983.909973
126.500,4.133,1004.369995
126.600,4.134,1005.000000
126.700,4.135,987.539978
126.800,4.136,999.609985
126.900,4.137,979.630005
127.000,4.138,977.059998
127.100,4.139,977.000000
127.200,4.140,981.849976
127.300,4.141,951.929993
127.400,4.142,975.250000
127.500,4.143,988.609985
127.600,4.144,988.030029
127.700,4.145,978.299988
127.800,4.146,959.570007
127.900,4.147,964.820007
128.000,4.148,953.359985
128.100,4.149,961.729980
128.200,4.150,997.890015
128.300,4.151,997.059998
128.400,4.152,1014.460022
128.500,4.153,1028.579956
128.600,4.154,1016.390015
128.700,4.155,1008.239990
128.800,4.156,988.599976
128.900,4.156,981.210022
129.000,4.157,965.479980
129.100,4.158,975.669983
129.200,4.159,947.869995
129.300,4.160,973.190002
129.400,4.161,975.940002
129.500,4.161,1015.770020
129.600,4.162,1008.270020
129.700,4.163,984.719971
129.800,4.164,980.119995
129.900,4.164,996.489990
130.000,4.165,1022.219971
130.100,4.166,994.869995
130.200,4.166,981.390015
130.300,4.167,980.030029
130.400,4.168,952.840027
130.500,4.168,985.950012
130.600,4.169,976.330017
130.700,4.169,1002.190002
130.800,4.170,1008.820007
130.900,4.171,981.840027
131.000,4.171,999.429993
131.100,4.171,986.419983
131.200,4.172,973.390015
131.300,4.172,975.909973
131.400,4.173,969.210022
131.500,4.173,980.640015
131.600,4.173,1004.280029
131.700,4.173,994.330017
131.800,4.174,1007.580017
131.900,4.174,997.330017
132.000,4.174,1006.700012
132.100,4.174,1002.150024
132.200,4.174,1014.609985
132.300,4.174,1005.299988
132.400,4.175,983.659973
132.500,4.175,948.080017
132.600,4.175,949.909973
132.700,4.175,995.590027
132.800,4.175,29.910000
132.900,4.175,0.000000
133.000,4.175,0.000000
133.100,4.175,0.000000
133.200,4.175,0.000000
133.300,4.175,0.000000
133.400,4.175,0.000000
133.500,4.175,0.000000
133.600,4.175,0.000000
133.700,4.175,0.000000
133.800,4.175,0.000000
