Time,Distance,RPM
99.800,3.861,5078.600098
99.900,3.864,4981.399902
100.000,3.868,5082.350098
100.100,3.871,5055.149902
100.200,3.875,5130.950195
100.300,3.878,5077.750000
100.400,3.882,5171.450195
100.500,3.885,5237.899902
100.600,3.889,5253.799805
100.700,3.893,5244.850098
100.800,3.896,5502.600098
100.900,3.900,5397.549805
101.000,3.904,5357.850098
101.100,3.907,5484.850098
101.200,3.911,5431.100098
101.300,3.915,5548.000000
101.400,3.919,5566.649902
101.500,3.923,5565.399902
101.600,3.926,5667.649902
101.700,3.930,5661.649902
101.800,3.934,5678.549805
101.900,3.938,5762.549805
102.000,3.942,5722.049805
102.100,3.946,5845.200195
102.200,3.950,5993.549805
102.300,3.955,5857.549805
102.400,3.959,5963.750000
102.500,3.963,5980.350098
102.600,3.967,6036.250000
102.700,3.971,6238.750000
102.800,3.976,6032.100098
102.900,3.980,6168.649902
103.000,3.984,6202.500000
103.100,3.989,6250.399902
103.200,3.993,6264.799805
103.300,3.997,6392.299805
103.400,4.002,6364.799805
103.421,4.003,6384.959961
