Time,Distance,RPM
99.800,3.891,5278.240234
99.900,3.895,5277.279785
100.000,3.899,5371.120117
100.100,3.902,5455.879883
100.200,3.906,5409.279785
100.300,3.910,5639.359863
100.400,3.913,5557.240234
100.500,3.917,5476.640137
100.600,3.921,5601.120117
100.700,3.925,5658.160156
100.800,3.929,5648.359863
100.900,3.933,5739.000000
101.000,3.937,5804.500000
101.100,3.941,5794.000000
101.200,3.945,5803.000000
101.300,3.949,5839.000000
101.400,3.953,5879.000000
101.500,3.957,5931.250000
101.600,3.961,5978.500000
101.700,3.965,6010.750000
101.800,3.970,6047.750000
101.900,3.974,6119.750000
102.000,3.978,6247.500000
102.100,3.983,6187.750000
102.200,3.987,6195.750000
102.300,3.991,6281.250000
102.400,3.996,6332.000000
102.500,4.000,6307.000000
102.600,4.004,6405.250000
102.700,4.009,6434.250000
102.764,4.012,6491.209961
